V1, V2, V3
5184, 5200, 93066
5200, 93050, 93066
5200, 5216, 93050
5216, 93034, 93050
5216, 5232, 93034
5232, 93018, 93034
5232, 5248, 93018
5248, 93002, 93018
5248, 5264, 93002
5264, 92986, 93002
5264, 5280, 92986
5280, 92970, 92986
5280, 5296, 92970
5296, 92954, 92970
5296, 5312, 92954
5312, 92938, 92954
5312, 5328, 92938
5328, 92922, 92938
5328, 5344, 92922
5344, 92906, 92922
5344, 5360, 92906
5360, 92890, 92906
5360, 5376, 92890
5376, 92874, 92890
5376, 5392, 92874
5392, 92858, 92874
5392, 5408, 92858
5408, 92842, 92858
5408, 5424, 92842
5424, 92826, 92842
5424, 5440, 92826
5440, 92810, 92826
5440, 5456, 92810
5456, 92794, 92810
5456, 5472, 92794
5472, 92778, 92794
5472, 5488, 92778
5488, 92762, 92778
5488, 5504, 92762
5504, 92746, 92762
5504, 5520, 92746
5520, 92730, 92746
5520, 5536, 92730
5536, 92714, 92730
5536, 5552, 92714
5552, 92698, 92714
5552, 5568, 92698
5568, 92682, 92698
5568, 5584, 92682
5584, 92666, 92682
5584, 5600, 92666
5600, 92650, 92666
5600, 5616, 92650
5616, 92634, 92650
5616, 5632, 92634
5632, 92618, 92634
5632, 5648, 92618
5648, 92602, 92618
5648, 5664, 92602
5664, 92586, 92602
5664, 5680, 92586
5680, 92570, 92586
5680, 5696, 92570
5696, 92554, 92570
5696, 5712, 92554
5712, 92538, 92554
5712, 5728, 92538
92284, 75808, 92267
75808, 75792, 92267
75792, 92251, 92267
75792, 75776, 92251
75776, 92235, 92251
75776, 75760, 92235
75760, 92219, 92235
75760, 75744, 92219
75744, 92203, 92219
75744, 75728, 92203
75728, 92187, 92203
75728, 75712, 92187
75712, 92171, 92187
75712, 75696, 92171
75696, 92155, 92171
75696, 75680, 92155
75680, 92139, 92155
75680, 75664, 92139
75664, 92123, 92139
75664, 75648, 92123
75648, 92107, 92123
75648, 75632, 92107
75632, 92091, 92107
75632, 75616, 92091
75616, 92075, 92091
75616, 75600, 92075
75600, 92059, 92075
75600, 75584, 92059
92525, 76080, 92508
76080, 76064, 92508
76064, 76048, 92508
76048, 92492, 92508
76048, 76032, 92492
76032, 92476, 92492
76032, 76016, 92476
76016, 92460, 92476
76016, 76000, 92460
76000, 92444, 92460
76000, 75984, 92444
75984, 92428, 92444
75984, 75968, 92428
75968, 92412, 92428
75968, 75952, 92412
75952, 92396, 92412
75952, 75936, 92396
75936, 92380, 92396
75936, 75920, 92380
75920, 92364, 92380
75920, 75904, 92364
75904, 92348, 92364
75904, 75888, 92348
75888, 92332, 92348
75888, 75872, 92332
75872, 92316, 92332
75872, 75856, 92316
75856, 92300, 92316
75856, 75840, 92300
75840, 92284, 92300
75840, 75824, 92284
92830, 76400, 92813
76400, 76384, 92813
76384, 92797, 92813
76384, 76368, 92797
76368, 92781, 92797
76368, 76352, 92781
76352, 92765, 92781
76352, 76336, 92765
76336, 92749, 92765
76336, 76320, 92749
76320, 92733, 92749
76320, 76304, 92733
76304, 92717, 92733
76304, 76288, 92717
76288, 92701, 92717
76288, 76272, 92701
76272, 92685, 92701
76272, 76256, 92685
76256, 92669, 92685
76256, 76240, 92669
76240, 92653, 92669
76240, 76224, 92653
76224, 92637, 92653
76224, 76208, 92637
76208, 92621, 92637
76208, 76192, 92621
76192, 92605, 92621
76192, 76176, 92605
76176, 92589, 92605
76176, 76160, 92589
76160, 92573, 92589
76160, 76144, 92573
76144, 92557, 92573
76144, 76128, 92557
76128, 92541, 92557
76128, 76112, 92541
76112, 92525, 92541
76112, 76096, 92525
93231, 76816, 93214
76816, 76800, 93214
76800, 93198, 93214
76800, 76784, 93198
76784, 93182, 93198
76784, 76768, 93182
76768, 93166, 93182
76768, 76752, 93166
76752, 93150, 93166
76752, 76736, 93150
76736, 93134, 93150
76736, 76720, 93134
76720, 93118, 93134
76720, 76704, 93118
76704, 93102, 93118
76704, 76688, 93102
76688, 93086, 93102
76688, 76672, 93086
76672, 93070, 93086
76672, 76656, 93070
76656, 93054, 93070
76656, 76640, 93054
76640, 93038, 93054
76640, 76624, 93038
76624, 93022, 93038
76624, 76608, 93022
76608, 93006, 93022
76608, 76592, 93006
76592, 92990, 93006
76592, 76576, 92990
76576, 92974, 92990
76576, 76560, 92974
76560, 92958, 92974
76560, 76544, 92958
76544, 92942, 92958
76544, 76528, 92942
76528, 92926, 92942
76528, 76512, 92926
76512, 92910, 92926
76512, 76496, 92910
76496, 92894, 92910
76496, 76480, 92894
76480, 92878, 92894
76480, 76464, 92878
76464, 92862, 92878
76464, 76448, 92862
76448, 92846, 92862
76448, 76432, 92846
76432, 92830, 92846
76432, 76416, 92830
3392, 3376, 94809
2336, 2320, 95818
79984, 79968, 96299
79728, 79712, 96076
79440, 79424, 95821
79136, 79120, 95534
78720, 78704, 95135
94809, 3376, 94826
3376, 3360, 94826
3360, 3344, 94826
3344, 3328, 94826
3328, 94842, 94826
3328, 3312, 94842
3312, 94858, 94842
3312, 3296, 94858
3296, 94874, 94858
3296, 3280, 94874
3280, 94890, 94874
3280, 3264, 94890
3264, 94906, 94890
3264, 3248, 94906
3248, 94922, 94906
3248, 3232, 94922
3232, 94938, 94922
3232, 3216, 94938
3216, 94954, 94938
3216, 3200, 94954
3200, 94970, 94954
3200, 3184, 94970
3184, 94986, 94970
3184, 3168, 94986
3168, 95002, 94986
3168, 3152, 95002
3152, 95018, 95002
3152, 3136, 95018
3136, 95034, 95018
3136, 3120, 95034
3120, 95050, 95034
3120, 3104, 95050
3104, 95066, 95050
3104, 3088, 95066
3088, 95082, 95066
3088, 3072, 95082
3072, 95098, 95082
3072, 3056, 95098
3056, 95114, 95098
3056, 3040, 95114
3040, 95130, 95114
3040, 3024, 95130
3024, 95146, 95130
3024, 3008, 95146
3008, 95162, 95146
3008, 2992, 95162
2992, 95178, 95162
2992, 2976, 95178
2976, 95194, 95178
2976, 2960, 95194
2960, 95210, 95194
2960, 2944, 95210
2944, 95226, 95210
2944, 2928, 95226
2928, 95242, 95226
2928, 2912, 95242
2912, 95258, 95242
2912, 2896, 95258
2896, 95274, 95258
2896, 2880, 95274
2880, 95290, 95274
2880, 2864, 95290
2864, 95306, 95290
2864, 2848, 95306
2848, 95322, 95306
2848, 2832, 95322
2832, 95338, 95322
2832, 2816, 95338
2816, 95354, 95338
2816, 2800, 95354
2800, 95370, 95354
2800, 2784, 95370
2784, 95386, 95370
2784, 2768, 95386
2768, 95402, 95386
2768, 2752, 95402
2752, 95418, 95402
2752, 2736, 95418
2736, 95434, 95418
2736, 2720, 95434
2720, 95450, 95434
2720, 2704, 95450
2704, 95466, 95450
2704, 2688, 95466
2688, 95482, 95466
2688, 2672, 95482
2672, 95498, 95482
2672, 2656, 95498
2656, 95514, 95498
2656, 2640, 95514
2640, 95530, 95514
2640, 2624, 95530
2624, 95546, 95530
2624, 2608, 95546
2608, 95562, 95546
2608, 2592, 95562
2592, 95578, 95562
2592, 2576, 95578
2576, 95594, 95578
2576, 2560, 95594
2560, 95610, 95594
2560, 2544, 95610
2544, 95626, 95610
2544, 2528, 95626
2528, 95642, 95626
2528, 2512, 95642
2512, 95658, 95642
2512, 2496, 95658
2496, 95674, 95658
2496, 2480, 95674
2480, 95690, 95674
2480, 2464, 95690
2464, 95706, 95690
2464, 2448, 95706
2448, 95722, 95706
2448, 2432, 95722
2432, 95738, 95722
2432, 2416, 95738
2416, 95754, 95738
2416, 2400, 95754
2400, 95770, 95754
2400, 2384, 95770
2384, 95786, 95770
2384, 2368, 95786
2368, 95802, 95786
2368, 2352, 95802
2352, 95818, 95802
2352, 2336, 95818
96076, 79728, 96075
79728, 79744, 96075
79744, 96091, 96075
79744, 79760, 96091
79760, 96107, 96091
79760, 79776, 96107
79776, 96123, 96107
79776, 79792, 96123
79792, 96139, 96123
79792, 79808, 96139
79808, 96155, 96139
79808, 79824, 96155
79824, 96171, 96155
79824, 79840, 96171
79840, 96187, 96171
79840, 79856, 96187
79856, 96203, 96187
79856, 79872, 96203
79872, 96219, 96203
79872, 79888, 96219
79888, 96235, 96219
79888, 79904, 96235
79904, 96251, 96235
79904, 79920, 96251
79920, 96267, 96251
79920, 79936, 96267
79936, 96283, 96267
79936, 79952, 96283
79952, 96299, 96283
79952, 79968, 96299
95821, 79440, 95820
79440, 79456, 95820
79456, 95836, 95820
79456, 79472, 95836
79472, 95852, 95836
79472, 79488, 95852
79488, 95868, 95852
79488, 79504, 95868
79504, 95884, 95868
79504, 79520, 95884
79520, 95900, 95884
79520, 79536, 95900
79536, 95916, 95900
79536, 79552, 95916
79552, 95932, 95916
79552, 79568, 95932
79568, 95948, 95932
79568, 79584, 95948
79584, 95964, 95948
79584, 79600, 95964
79600, 95980, 95964
79600, 79616, 95980
79616, 95996, 95980
79616, 79632, 95996
79632, 96012, 95996
79632, 79648, 96012
79648, 96028, 96012
79648, 79664, 96028
79664, 96044, 96028
79664, 79680, 96044
79680, 96060, 96044
79680, 79696, 96060
79696, 96076, 96060
79696, 79712, 96076
95534, 79136, 95533
79136, 95549, 95533
79136, 79152, 95549
79152, 95565, 95549
79152, 79168, 95565
79168, 95581, 95565
79168, 79184, 95581
79184, 95597, 95581
79184, 79200, 95597
79200, 95613, 95597
79200, 79216, 95613
79216, 95629, 95613
79216, 79232, 95629
79232, 95645, 95629
79232, 79248, 95645
79248, 95661, 95645
79248, 79264, 95661
79264, 95677, 95661
79264, 79280, 95677
79280, 95693, 95677
79280, 79296, 95693
79296, 95709, 95693
79296, 79312, 95709
79312, 95725, 95709
79312, 79328, 95725
79328, 95741, 95725
79328, 79344, 95741
79344, 95757, 95741
79344, 79360, 95757
79360, 95773, 95757
79360, 79376, 95773
79376, 95789, 95773
79376, 79392, 95789
79392, 95805, 95789
79392, 79408, 95805
79408, 95821, 95805
79408, 79424, 95821
95135, 78720, 95134
78720, 95150, 95134
78720, 78736, 95150
78736, 95166, 95150
78736, 78752, 95166
78752, 95182, 95166
78752, 78768, 95182
78768, 95198, 95182
78768, 78784, 95198
78784, 95214, 95198
78784, 78800, 95214
78800, 95230, 95214
78800, 78816, 95230
78816, 95246, 95230
78816, 78832, 95246
78832, 95262, 95246
78832, 78848, 95262
78848, 95278, 95262
78848, 78864, 95278
78864, 95294, 95278
78864, 78880, 95294
78880, 95310, 95294
78880, 78896, 95310
78896, 95326, 95310
78896, 78912, 95326
78912, 95342, 95326
78912, 78928, 95342
78928, 95358, 95342
78928, 78944, 95358
78944, 95374, 95358
78944, 78960, 95374
78960, 95390, 95374
78960, 78976, 95390
78976, 95406, 95390
78976, 78992, 95406
78992, 95422, 95406
78992, 79008, 95422
79008, 95438, 95422
79008, 79024, 95438
79024, 95454, 95438
79024, 79040, 95454
79040, 95470, 95454
79040, 79056, 95470
79056, 95486, 95470
79056, 79072, 95486
79072, 95502, 95486
79072, 79088, 95502
79088, 95518, 95502
79088, 79104, 95518
79104, 95534, 95518
79104, 79120, 95534
